tweet_index,tweet_id,date,text,phase,emotions,like_count,retweet_count,impression_count,reply_count,gender,org,matched_keywords,gold_problem,gold_emotion,gold_meaning,gpt_avoidance,gpt_confidence,gpt_reasoning
319,1624926726219341824,2023-02-13 00:21:35,Bir annenin enkaz altındaki evladına sesini duyurmak için seslenişi izledim yüreğime oturdu. Kulağımdan umutsuz bir anne sesinin evlat için nasıl güçlendiği hiç gitmiyor.,3,['uzuntu'],80,5,13530,6,male,person,['enkaz'],0,1,0,0,high,"Tweet, bir annenin çaresizliğini ve duygusal durumunu vurgulayan ifadeler içeriyor."
320,1624921489035198468,2023-02-13 00:00:47,"🇶🇦🇹🇷 Depremin ilk gününden bu yana Katar Hava Kuvvetleri'ne ait C17 uçakları deprem bölgesine 20 sefer düzenledi. Bu uçuşlarda çadırlardan battaniyelere ve sağlık malzemelerine çok sayıda yardım malzemesi gönderildi 🙏

Ayrıca deniz yoluyla 10.000 konteynerın gelmesi bekleniyor. https://t.co/lbtLdi9wz4",3,['notr'],59,2,9271,0,male,org,['deprem yardım'],1,0,0,0,high,"Tweet, yardım malzemelerinin taşınması ve lojistik detayları hakkında bilgi vererek pratik çözüm ve kaynak yönlendirme içeriyor."
321,1623472288476680199,2023-02-09 00:02:10,"40 SAAT SONRA ENKAZDAN ÇIKARILDI

#Merzifon Belediyesi İtfaiye Müdürlüğü enkaz altından uzun bir arama kurtarma çalışması sonucu tam 40 saat sonra bir depremzedeyi daha hep birlikte çıkarıyorlar 👏

#deprem #kahramanmaraş #merzifon #amasya https://t.co/pUMOqvHiSu",2,['notr'],10,6,759,0,male,org,"['#deprem', '#Kahramanmaraş', 'enkaz']",1,1,0,0,high,"Tweet, arama kurtarma çalışması hakkında bilgi veriyor ve duygusal bir başarı ifadesi içeriyor."
322,1627830642288336896,2023-02-21 00:40:43,"Ailem çaresizlikten bu eve giriyorlar, 70 yıllık ev hasar tespit de yapılmadı henüz,evlere girmeyin tamam ama nasıl? Ne yapsınlar,yaşlılar ve hastalar! Adananın  yoksul mah. bu şeklde Hürriyet Mah burası. @csbgovtr @Adana_Bld  @AFAD_Adana @AFADBaskanlik @TCAdanaValiligi https://t.co/6HIPjkRI6q https://t.co/Rd52K7ZMLs",4,['notr'],4,2,503,0,male,person,['AFAD'],1,1,0,0,high,"Tweet, yetkililere seslenerek yardım talep ediyor ve çaresizlik duygusunu ifade ediyor."
323,1622710670817984534,2023-02-06 21:35:47,"AFAD koordinasyonunda çalışmalara katılan Beykoz Belediyesi arama-kurtarma ekipleri Hatay'ın Kırıkhan ilçesinde enkaz altında kalan 1 kişiyi sağ kurtardı.

#DevletMilletElele https://t.co/AEJirzImZZ",1,['notr'],0,1,230,0,male,person,"['enkaz', 'AFAD']",1,0,0,0,high,"Tweet, arama-kurtarma ekiplerinin çalışmaları hakkında bilgi vererek pratik bir çözüm sunuyor."
324,1627823388927352835,2023-02-21 00:11:54,Neden insanlar çadırsız? Nerede bu çadırlar? Toplanan yardımlarla çadır temini neden sağlanamıyor? @ahbap @Kizilay @AFADBaskanlik #deprem #hatay #SONDAKIKA,4,['notr'],4,0,493,0,female,person,"['#deprem', 'deprem yardım', 'AFAD']",0,0,1,0,high,"Tweet, çadır temini konusunda sorular sorarak sorumluluk atfı yapıyor ve toplumsal bir eleştiri içeriyor."
325,1622406435161214978,2023-02-06 01:26:51,"Deprem oldu uykudan uyandıkkkk😱Sallakdıkkkkkk
😱 #Antalya
 #manavgat #DEPREMOLDU",1,['notr'],4,0,1517,0,female,person,['#deprem'],0,1,0,0,high,"Tweet, deprem sonrası korku ve şaşkınlık duygularını ifade ediyor."
326,1624923051086295042,2023-02-13 00:06:59,"Gençlik teşkilatımız ve Genel Başkan Yardımcılarımız #deprem bölgesinde, gece gündüz demeden mücadeleye devam ediyorlar. Yürekli teşkilat mensuplarımıza Allah’tan kolaylıklar diliyoruz. 

“Bazı kahramanlar, pelerin takmaz” 

#btpgenclik #Kahramanmaras #bizdevarız https://t.co/Vqholwr0lL",3,['umut'],903,383,16708,54,male,org,"['#deprem', 'deprem yardım']",1,1,0,0,high,"Tweet, deprem bölgesinde yardım faaliyetlerine katılan gençlik teşkilatının çabalarını vurgularken, aynı zamanda onlara kolaylıklar dileyerek duygusal bir ifade içeriyor."
327,1622418219163160576,2023-02-06 02:13:41,Mersin De Çok Fena Sallandık Allah Beterinden Korusun Tüm Türkiye’ye Geçmiş Olsun 🙏🙏 #DEPREMOLDU,1,['uzuntu'],2,0,1197,0,female,person,['#deprem'],0,1,0,0,high,"Tweet, korku ve şükran ifadeleri içeriyor, duygusal odaklı."
328,1623472131651534851,2023-02-09 00:01:33,"ENKAZDA SES VAR‼️‼️ İÇERİDE 5'DEN FAZLA KİŞİ VAR‼️

KEPÇE İŞ MAKİNESİ LAZIM SON ŞANSLARI OLABİLİİR

Hatay antakya Cebrail mahallesi fatih Caddesi Özlem apartmanı
Rasim Bilen:05369844499
Kemal can ersin:0 507 847 44 43 #hatayyardimbekliyorHatay #Babala @BabalaTv",2,['notr'],2,6,407,0,female,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altında kalan kişilerin kurtarılması için acil yardım çağrısı ve iletişim bilgileri vererek pratik çözüm sunuyor."
329,1623472154154086401,2023-02-09 00:01:38,Çok değerli dostum Mehmet Fatih Yıldırım'ın babası Bekir amca mucizeyi gerçekleştirdi ve 71. saatte sağ salim enkazdan çıktı. Tekrar hoşgeldin dünyaya!.. Bu mucizeler diğer enkaz altındakilerin de başına inşallah... https://t.co/C9NOrWXrKG,2,"['mutluluk', 'sevgi', 'minnet']",10,2,2055,0,male,person,['enkaz'],0,1,0,0,high,"Tweet, mucizevi bir kurtuluşu kutlayarak umut ve sevinç duygularını ifade ediyor."
330,1627824605657178112,2023-02-21 00:16:44,@ProfDemirtas Afadın veya Kızılayın sayfası varken niye insanlar sizin sayfanızın altına yazıyor. Sen niye Afad ya da Kızılay’a yönlendirmiyorsun da buraya yazıyorsun? Etkileşim almak için ne yapacağınızı şaşırdınız.,4,"['saskinlik', 'ofke']",2,0,252,0,male,person,['AFAD'],0,0,1,0,high,"Tweet, etkileşim almak için yapılan davranışları eleştirerek sorumluluk atfında bulunuyor."
331,1623471939338510348,2023-02-09 00:00:47,Kelimelerin kifayetsiz kaldığı an Rabbim sen yardım eyle 🤲🤲 #hatayiskenderun #depremsondakika #acildeprem #Turquia #HelpTurkey #ACİL #AFAD #deprem #Kahramanmaras #suan https://t.co/KAGLmsbBGz,2,['notr'],0,0,568,0,male,person,"['#deprem', 'deprem yardım', 'AFAD']",0,1,1,0,high,"Tweet, duygusal bir ifade olan çaresizlik ve dua içeriyor ve aynı zamanda dini bir anlam çıkarma içeriyor."
332,1622711626200743952,2023-02-06 21:39:34,@charmquell Abi afad ekipleri neden hatay’da yok ya orası başka ülkenin toprağıda bizim mi haberimiz yok oluyo @AFADBaskanlik @AFADHatay,1,['saskinlik'],5,0,5164,0,male,person,['AFAD'],0,0,1,0,high,"Tweet, AFAD ekiplerinin Hatay'da olmamasını sorgulayarak sorumluluk atfı yapıyor ve toplumsal bir eleştiri içeriyor."
333,1622406132160495616,2023-02-06 01:25:39,ilk defa kendimizi dışarı atacak kadar kötü sallandık #deprem,1,['notr'],24,0,1399,0,female,person,['#deprem'],0,1,0,0,high,"Tweet, deprem sırasında yaşanan korku ve çaresizlik duygusunu ifade ediyor."
334,1623251697903538177,2023-02-08 09:25:37,Bir kez gözümüzü ikincisine zamanımız yetmiyo kimsenin kalbini kırmayın yarı yolda bırakmayın bida tekrarlanmıyor hiçbirşey.#deprem,1,['notr'],3,0,86,0,male,person,['#deprem'],0,1,1,0,high,"Tweet, duygusal bir ifade ve toplumsal anlam çıkarma içeriyor; insan ilişkilerine dair bir ders veriyor."
335,1623471781775384577,2023-02-09 00:00:10,"@OguzhanUgur ACİL ÇADIR LAZIM!!
Hatay/defne/çekmece 479. Sokak
Ali Kemal yeşiloğlu 05301308270
Kalabalık aile oldukları için ona göre yardım yapılsın lütfen. Çadır, gıda, battaniye, powerbank, bot vs. İhtiyaçları varmış. Depremde ölmediler soğuktan ölecekler yardım edin nolur",2,['arzu'],0,0,5,0,male,person,['deprem yardım'],1,1,0,0,high,"Tweet, acil yardım çağrısı yaparak pratik çözüm öneriyor ve duygusal bir yardım talebinde bulunuyor."
336,1623471976395186178,2023-02-09 00:00:56,"Rabbim yar ve yardımcımız olsun, yaralılarımıza şifa versin, ölen vatandaşlarımızın mekanını cennet eyle ailelerine sabır ver Allahım…
#depremadana #depremkahramanmaras #depremgaziantep #Deprem",2,['uzuntu'],0,0,89,0,male,person,"['#deprem', 'deprem yardım']",0,1,1,0,high,"Tweet, dua ve iyi dileklerle duygusal ifadeler içeriyor ve dini bir anlam çıkarımı yapıyor."
337,1630357845286985728,2023-02-28 00:02:55,"@ozlemparee @solcugazete Ya afedersin de taşak mı geçiyosun aq? Bütün sülalen enkaz altında kalsın hükümet bi sik yapamasın ama hükümetin lideri de dalga geçer gibi elden sus payı gibisine para dağıtsın ne kadar doğru ve onurlu bir davranış. Belli ki mhp’lisin, sizde onur haysiyet aramak aptalca olur ztn",4,"['onaylamama', 'ofke']",13,0,294,3,male,person,['enkaz'],0,0,1,0,high,"Tweet, hükümetin ve MHP'nin davranışlarını eleştirerek toplumsal ve ideolojik bir anlam çıkarma içeriyor."
338,1624927939618869248,2023-02-13 00:26:25,"Ailemden 6 kişiyi göçük altından zor bela alıp toprak altına koyduk.
Başımız sağolsun.
Giyilmemiş ayakkabılar, elbiseler söylenmemiş sözleri o kadar çok gördü ki bu gözler enkaz altında.
Hayatta ertelenecek hiç bir şey yok.
Geç kalmadan giyin , gidin söyleyin!",3,"['kaygi', 'uzuntu']",3,0,100,1,male,person,['enkaz'],0,1,1,0,high,"Tweet, kaybedilen aile üyeleri için yas ve duygusal ifadeler içeriyor ve aynı zamanda hayatta ertelememek gerektiği üzerine anlam çıkarıyor."
339,1623472069471002624,2023-02-09 00:01:18,"@melinastro ACİL!!! HİDROLİK KESİCİ LAZIM. İMKANI OLAN LÜTFEN ULAŞSIN. Enkazın altında canlar var, yeterli ekipman olmadığı için çalışmalara devam edilemiyor. HİDROLİK KESİCİ,HİLTİ,KURTARICI EKİPMAN
Adıyaman Besni
Kaymakam Hasan Tütün Mahallesi, Şekip Önder Caddesi, Üzümkent B Blok
YARDIM!",2,['notr'],0,0,10,0,female,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altında kalanlar için acil ekipman ihtiyacını belirterek yardım çağrısında bulunuyor, bu da problem odaklı başa çıkma kategorisine girer."
340,1622407908808851456,2023-02-06 01:32:42,Ceyhan da çok büyük deprem oldu ev başımıza yıkıldı resmen herkese çok geçmiş olsun #DEPREMOLDU,1,['uzuntu'],4,0,1950,0,male,person,['#deprem'],0,1,0,0,high,"Tweet, deprem sonrası geçmiş olsun dileğiyle duygusal bir ifade içeriyor."
341,1622568826880552963,2023-02-06 12:12:08,Karaköprü Fuar Merkezinde belediyemiz vasıtasıyla sıcak çorba ve ekmek ikramı mevcuttur. Sokak soğuk ve yağmurludur. Trafik kilit durumda. #sanliurfa #DEPREMOLDU https://t.co/9G1MRpByXs,1,['notr'],1,1,615,1,male,org,['#deprem'],1,0,0,0,high,"Tweet, sıcak çorba ve ekmek ikramı gibi pratik çözümler sunarak yardım koordinasyonu yapmaktadır."
342,1623472185367994368,2023-02-09 00:01:46,@OguzhanUgur ADIYAMAN MERKEZ turgut reis mahallesi 109.sokak ihh binası yanı kazım sucu ilk depremden beri hala enkaz  altında ve yaşıyor acil yardm!!!””””””,2,['notr'],0,0,29,0,male,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altında kalan bir kişi için acil yardım çağrısı yaparak pratik bir çözüm sunuyor."
343,1627823875202617344,2023-02-21 00:13:50,"#SONDAKİKA
Hatay’da 6,4’lük depremde 3 can kaybı

A Haber muhabiri Mahmut Erdoğan #Hatay’dan son durumu aktardı
#deprem https://t.co/Ag95M9H40k",4,['kaygi'],41,7,11061,1,male,org,['#deprem'],1,0,0,0,medium,"Tweet, depremle ilgili güncel bilgi paylaşımı yaparak problem odaklı bir yaklaşım sergiliyor."
344,1627828885483298817,2023-02-21 00:33:44,"#SONDAKİKA
#Hatay’da peş peşe iki #deprem

#Defne merkezli 6,4 ve 5,8’lik depremde 3 can kaybı, 294 yaralı https://t.co/Whs1A152Jp",4,['notr'],70,12,16706,3,male,org,['#deprem'],1,0,0,0,medium,"Tweet, depremle ilgili güncel bilgi paylaşımı yaparak problem odaklı bir yaklaşım sergiliyor."
345,1623552500510105601,2023-02-09 05:20:54,@necatigamze1993 @haluklevent @AFADBaskanlik @ahbap @ahbapacil @TSKGnkur @OguzhanUgur Vinç bulundu ve yola çıktı kardeşim 🙏,2,['notr'],1,0,105,1,male,person,['AFAD'],1,0,0,0,high,"Tweet, vinç bulunup yola çıktığını belirterek pratik bir çözüm ve yardım koordinasyonu sağlıyor."
346,1622424576163446785,2023-02-06 02:38:56,"Adıyaman Merkez alitaşı mah saray Bosna cad enkaz altında insanlar var acil destek istiyoruz
@AFADBaskanlik @AFADAdiyaman @Ahbap_Adiyaman @ahbap https://t.co/6ucDPBFmLu",1,['notr'],10,39,2285,1,female,person,"['enkaz', 'AFAD']",1,0,0,0,high,"Tweet, enkaz altında kalan insanlar için acil yardım çağrısı yaparak pratik bir çözüm sunuyor."
347,1627829672435122177,2023-02-21 00:36:52,Selocum onlar istifa etmiyor. Devlet malı deniz yemeyen domuz diyerek yiyorlar ve korkuyorlar. IBAN paylaşmak için fırsat kolluyorlar.  İBAN paylaşanları kıskanıyorlar. #earthquake #Erdbeben #depremoldu #Turkey #samandag #زلزال https://t.co/khkOEGkq8b,4,['ofke'],0,0,1279,0,male,person,['#deprem'],0,0,1,0,high,"Tweet, hükümetin istifa etmemesi ve fırsatçılık yapması üzerinden eleştiri yaparak toplumsal bir anlam çıkarıyor."
348,1627829704194416641,2023-02-21 00:36:59,Depremden beri buraya hiç yardım gitmemiş yaklaşık 50 kişiler yaşlılar hastalar hamileler çocuklar çok kötüler elektrik yok çadır yok acil lütfen yardım edin yağmurda başlamış ölüme terk edilmişler! Seferli köyü Altınözü #antakya #hatay #samandağ @BorsaKahini_ @ahbap @haluklevent https://t.co/fCj7mSDx5V,4,"['kaygi', 'uzuntu']",231,209,51372,8,female,person,['deprem yardım'],1,1,0,0,high,"Tweet, yardım çağrısı yaparak pratik çözüm arayışında ve duygusal ifadeler içeriyor."
349,1623472272651481092,2023-02-09 00:02:07,"Enkazdan kurtarılan kişilerin yüzde 70 i bebek ve çocuk.  Allah korumuş deprem zarar verememişken ne olur bu kötülerin eline düşüp zarar görmesinler. Asıl kötülük onlardan gelir. Sonradan vahlamayalım. Onlar geleceğimiz. Umuttur çocuk. Yaşamdır.Öldürmeyelim
#UnicefTürkiyedenDefol",2,['arzu'],0,0,149,0,male,person,['enkaz'],0,1,1,0,high,"Tweet, çocukların kurtarılmasına dair umut ve koruma isteği ifade ederken, aynı zamanda toplumsal bir sorumluluk ve eleştiri içeriyor."
350,1624922332723572739,2023-02-13 00:04:08,@HOR_B3Y Evet bizzat dinledim çünkü bir yıl gibi bir süreç var orda deprem bitti herşey bitti anlamına gelmez esas şimdiden sonra yardım lazım şimdi acil ihtiyaçtı ama şimdiden sonra çok şey lazım ve asla yardımların devlet kanalından başka yere yapılması taraftarı değilim,3,['onaylamama'],4,0,104,1,female,person,['deprem yardım'],1,0,0,0,high,"Tweet, yardımın devlet kanalı üzerinden yapılması gerektiğini belirterek pratik bir çözüm öneriyor."
351,1624926401705963520,2023-02-13 00:20:18,"@Kandilli_info Hızlı atan kalbimin verdiği sallanma hissiyatı ile deprem olduğunu düşündüğüm zamanlardayım 1 haftadır 
Psikolojimiz alt üst 
Allah yardımcımız olsun",3,"['kaygi', 'uzuntu']",34,0,2979,4,female,person,['deprem yardım'],0,1,0,0,high,"Tweet, deprem sonrası yaşanan psikolojik etkileri ve çaresizlik duygusunu ifade ediyor."
352,1627830585417691136,2023-02-21 00:40:29,"Sıcak bir Evin varsa,
Yemek yiyebiliyorsan, 
Uyku uyuyabiliyorsan, 
Barınma derdin yoksa, bu şekilde yaşamak büyük servetmiş deyip şükretmeyi öğren, sana verilen nimetlerin değerini bil nankörlük etme ey fâni.. الحمد لله على كل حال آمين 😔🤲🏻
#Gecelersoğuk 
#İstanbul
#Deprem",4,['notr'],0,0,287,0,female,person,['#deprem'],0,1,1,0,high,"Tweet, şükran ve duygusal ifadeler içeriyor ve aynı zamanda toplumsal anlam çıkarma ve ahlaki bir mesaj veriyor."
353,1622477759774658560,2023-02-06 06:10:16,"⚠️ #Deprem sonrası bölgedeki hasarlı yapılara kesinlikle girmeyin.

📱 Haberleşmelerinizi kısa mesaj servisi (SMS) ve internet tabanlı mesajlaşma yazılımları üzerinden yapın.

🚫 Hayati durumlar dışında telefon görüşmesi yapmaktan kaçının!",1,['notr'],3,2,339,0,female,org,['#deprem'],1,0,0,0,high,"Tweet, deprem sonrası için pratik çözümler ve bilgi paylaşımı yaparak problem odaklı başa çıkma stratejileri sunmaktadır."
354,1624924709421735936,2023-02-13 00:13:35,"Bugün bu çocuk deprem bölgesinden geldi enkazda kurtulmuş ama sahibi artık istemiyoruz diyip terketmiş üstelik hamile.Çok mahsun,kırgın. Artık emin ellerdesin çocuk🤍 #deprem 
#depremzede 
#Survivor https://t.co/WyqkAjnFX1",3,['uzuntu'],92,9,16634,7,female,person,"['#deprem', 'enkaz']",0,1,0,0,high,"Tweet, depremden kurtulan bir köpeğin terk edilmesi ve yeni bir yuva bulması üzerine duygusal bir ifade içeriyor."
355,1627825068448391169,2023-02-21 00:18:34,"Uyku var,uyumak yok!!
#deprem #gaziantepdeprem",4,['kaygi'],5,0,432,0,male,person,"['#deprem', '#Gaziantep']",0,1,0,0,high,"Tweet, uyuyamama durumunu ifade ederek duygusal bir çaresizlik ve endişe hali yansıtıyor."
356,1623078290754883587,2023-02-07 21:56:34,"@Aaysukeles ARKADAŞIMIZ VE AİLESİ HALA ENKAZ ALTINDA BİR YERDEN BİLGİ ALAMIYORUZ LÜTFEN YARDIMCI OLUN Sıratut mahallesi açıkgöz apartmanı öğretmen evi karşısı merkez/ADIYAMAN 
İsak doğan 
Elif doğan 
Sebahattin doğan 

YARDIMA GİDEN KİMSE YOK ALLAH RIZASI İÇİN BİRİLERİNİ YÖNLENDİRİN LÜTFEN",1,['notr'],0,0,31,1,male,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altındaki kişilerin yerini bildirerek yardım çağrısında bulunuyor ve duygusal bir yardım talebi içeriyor."
357,1624321384703729664,2023-02-11 08:16:11,"@celaleddin_gul İmam, Kur'an Kursu Öğreticileri, vaiz,vekil imam ve fahri Kur'an kursu öğreticisi hepsi sahada kimi cenaze yıkıyor kimi enkaz çalışmasında oraya gidemeyenler de kurs ve camilerde yardım toplayıp gönderiyor 🇹🇷🇹🇷🇹🇷 https://t.co/Qt2SBGXBqV",2,['notr'],4,0,558,0,female,person,['enkaz'],1,0,0,0,high,"Tweet, sahada aktif olarak yardım eden dini görevlilerin faaliyetlerini anlatarak pratik çözüm ve yardım koordinasyonunu vurguluyor."
358,1627827943589179393,2023-02-21 00:29:59,"Deprem yardım hattında Kürtçe yok.
AFAD acil hattında Kürtçe yok,
Psikolojik yardım hattında Kürtçe yok. Çağrı merkezinde Kürtçe yok.
Ve yardım eden bütün ülkelere onların dilinde teşekkür edildi, Güney Kürdistan yine görmezden gelindi.",4,['onaylamama'],4,0,187,0,male,person,"['deprem yardım', 'AFAD']",0,0,1,0,high,"Tweet, dil eksikliği ve Güney Kürdistan'ın görmezden gelinmesi üzerinden toplumsal bir eleştiri ve sorumluluk atfı yapıyor."
359,1623471745188392962,2023-02-09 00:00:01,"Bin kişilik ekiple faaliyet yürüttüklerini söyleyen Umut Kervanı Başkanı Kurtaran: 

💬 ""İnsanlar enkazın başında çaresiz bir şekilde ağlıyor""

💬 ""Müdahale edilen bina sayısı çok az""

💬 ""İnsanların yüzündeki acı çok net görülüyor""

https://t.co/JQmYovRhSy https://t.co/caBKNU6jg4",2,['uzuntu'],274,120,9552,1,male,org,['enkaz'],0,1,0,0,high,"Tweet, çaresizlik ve acı gibi duygusal ifadeler içeriyor."
360,1623472142107934722,2023-02-09 00:01:35,"‼️TEYİTLİDİR‼️

IŞIK VAR VİNÇ VAR EKİP İHTİYACIMIZ VAR

Begüm Ciritci ve Nimet Ciritci 70 saattir enkaz altında. Hava boşluğu var ve ⚠️SESLERİ GELİYOR⚠️

Antakya/HATAY
Cebrail Mahallesi, Fatih Caddesi, No:13, Katipoğlu Apartmanı

Ümit Ciritçi:5346577770
Hasan Ciritçi:5362529595",2,['notr'],155,566,26769,21,male,org,['enkaz'],1,0,0,0,high,"Tweet, enkaz altında kalan kişilerin kurtarılması için acil yardım çağrısı yaparak pratik çözüm odaklı bilgi paylaşımı içeriyor."
361,1622522354214531072,2023-02-06 09:07:28,"Kıbrıs Doğu Akdeniz Üniversitesi öğrencilerinden oluşan bir öğrenci grubunun maç için gittikleri Adıyaman İsias otelden haber bekleniyor.   Öğrencilerden hala haber alınamıyor. 

#deprem AFAD acil KKTC SON DAKİKA 04.17 Süleyman Soylu Malatya Antep Antakya Hatay Mersin Ankara https://t.co/Ac5dRP1r8a",1,['notr'],1,1,1178,0,female,person,"['#deprem', 'AFAD']",0,1,0,0,high,"Tweet, kayıp öğrenciler için endişe ve belirsizlik ifade ediyor, bu da duygusal bir odaklanma gösteriyor."
